Datetime,Edition,id,IsSelected,Gender,College,StudentProgram,GraduationYear,NHackathon,Role,HasTeam,TeamMembers,TeamId,TeamSize
2017/07/19 9:04:34 PM GMT-3,2017.1,74,S,M,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Sim,"47, 74, 80, 85",18,4
2017/07/19 9:04:40 PM GMT-3,2017.1,76,S,M,IME,Bacharelado em Ciência da Computação,4,1,Desenvolvedor,Sim,"12, 27, 63, 76",4,4
2017/07/19 9:04:41 PM GMT-3,2017.1,55,S,M,Poli,Engenharia Elétrica,2,1,Desenvolvedor,Sim,"1, 54, 55, 58",1,4
2017/07/19 9:04:48 PM GMT-3,2017.1,47,S,M,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Sim,"47, 74, 80, 85",18,4
2017/07/19 9:04:51 PM GMT-3,2017.1,85,S,M,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Sim,"47, 74, 80, 85",18,4
2017/07/19 9:05:06 PM GMT-3,2017.1,32,S,M,Poli,Engenharia Elétrica,3,1,Desenvolvedor,Sim,"30, 32, 43, 106",12,4
2017/07/19 9:05:11 PM GMT-3,2017.1,72,S,F,ICMC,Bacharelado em Sistemas de Informação,3,1,Desenvolvedor,Não,,0,1
2017/07/19 9:05:52 PM GMT-3,2017.1,31,S,M,EACH,Bacharelado em Sistemas de Informação,2,1,Desenvolvedor,Sim,"31, 44, 78, 120",13,4
2017/07/19 9:06:04 PM GMT-3,2017.1,62,N,M,Poli,Engenharia de Produção,4,1,Desenvolvedor,Não,,0,1
2017/07/19 9:06:06 PM GMT-3,2017.1,35,S,M,Poli,Engenharia Elétrica,3,2,Desenvolvedor,Sim,"17, 35, 79, 81",9,4
2017/07/19 9:06:10 PM GMT-3,2017.1,43,S,M,Poli,Engenharia de Computação,2,1,Desenvolvedor,Sim,"30, 32, 43, 106",12,4
2017/07/19 9:06:21 PM GMT-3,2017.1,7,N,F,ECA,Relações Públicas,5,1,Nenhuma,Não,,0,1
2017/07/19 9:06:37 PM GMT-3,2017.1,21,N,M,Poli,Engenharia Ambiental,5,1,Negócios,Sim,"21, 110",10,2
2017/07/19 9:07:38 PM GMT-3,2017.1,104,S,M,IQ,Mestrado em Ciências,Pós-graduação,2,Negócios,Não,,0,1
2017/07/19 9:08:09 PM GMT-3,2017.1,41,S,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Sim,"41, 99, 100",16,3
2017/07/19 9:08:10 PM GMT-3,2017.1,101,S,M,EACH,Mestrado em Sistemas de Informação,Pós-graduação,1,Negócios e Desenvolvedor,Sim,"10, 29, 65, 101",2,4
2017/07/19 9:09:29 PM GMT-3,2017.1,78,S,M,EACH,Bacharelado em Sistemas de Informação,2,1,Desenvolvedor,Sim,"31, 44, 78, 120",13,4
2017/07/19 9:09:33 PM GMT-3,2017.1,107,S,F,Poli,Engenharia de Computação,1,1,Desenvolvedor,Sim,"14, 86, 105, 107",6,4
2017/07/19 9:09:34 PM GMT-3,2017.1,93,S,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Não,,0,1
2017/07/19 9:10:39 PM GMT-3,2017.1,103,N,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Não,,0,1
2017/07/19 9:10:42 PM GMT-3,2017.1,44,S,M,EACH,Bacharelado em Sistemas de Informação,2,1,Desenvolvedor,Sim,"31, 44, 78, 120",13,4
2017/07/19 9:10:54 PM GMT-3,2017.1,38,S,M,IME,Bacharelado em Ciência da Computação,1,1,Desenvolvedor,Sim,"37, 38, 69, 121",15,4
2017/07/19 9:11:39 PM GMT-3,2017.1,14,S,M,Poli,Engenharia Elétrica,1,1,Desenvolvedor,Sim,"14, 86, 105, 107",6,4
2017/07/19 9:11:45 PM GMT-3,2017.1,79,S,M,Poli,Engenharia Elétrica,3,2,Desenvolvedor,Sim,"17, 35, 79, 81",9,4
2017/07/19 9:12:16 PM GMT-3,2017.1,77,S,M,IME,Bacharelado em Ciência da computação,3,1,Desenvolvedor,Sim,"49, 77, 98",20,3
2017/07/19 9:12:19 PM GMT-3,2017.1,70,S,M,IME,Bacharelado em Ciências da Computação,2,1,Desenvolvedor,Sim,"8, 23, 70, 116",22,4
2017/07/19 9:13:08 PM GMT-3,2017.1,1,S,M,Poli,Engenharia Elétrica,2,1,Desenvolvedor,Sim,"1, 54, 55, 58",1,4
2017/07/19 9:14:21 PM GMT-3,2017.1,37,S,M,IME,Bacharelado em Ciência da Computação,1,1,Desenvolvedor,Sim,"37, 38, 69, 121",15,4
2017/07/19 9:14:55 PM GMT-3,2017.1,67,S,M,IME,Mestrado em Ciência da Computação,Pós-graduação,2,Desenvolvedor,Sim,"16, 45, 67",8,3
2017/07/19 9:14:59 PM GMT-3,2017.1,91,N,M,IME,Bacharelado em Matemática,1,1,Desenvolvedor,Não,,0,1
2017/07/19 9:16:29 PM GMT-3,2017.1,110,N,M,Poli,Engenharia Elétrica,5,1,Desenvolvedor,Sim,"21, 110",10,2
2017/07/19 9:18:00 PM GMT-3,2017.1,4,S,F,FZEA,Engenharia de Biossistemas ,5,1,Negócios,Não,,0,1
2017/07/19 9:19:52 PM GMT-3,2017.1,66,N,F,EACH,Bacharelado em Sistemas de Informação,1,1,Desenvolvedor,Não,,0,1
2017/07/19 9:20:23 PM GMT-3,2017.1,63,S,M,IME,Bacharelado em Ciência da Computação,5,1,Desenvolvedor,Não,"12, 27, 63, 76",4,4
2017/07/19 9:20:33 PM GMT-3,2017.1,3,N,M,IME,Bacharelado em Matemática,1,1,Nenhuma,Não,,0,1
2017/07/19 9:20:41 PM GMT-3,2017.1,8,S,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Sim,"8, 23, 70, 116",22,4
2017/07/19 9:21:07 PM GMT-3,2017.1,42,N,M,EACH,Bacharelado em Sistemas de Informação,2,1,Negócios,Não,,0,1
2017/07/19 9:21:12 PM GMT-3,2017.1,49,S,M,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Sim,"49, 77, 98",20,3
2017/07/19 9:22:22 PM GMT-3,2017.1,98,S,M,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Sim,"49, 77, 98",20,3
2017/07/19 9:25:10 PM GMT-3,2017.1,54,S,?,Poli,Engenharia Elétrica,2,1,Desenvolvedor,Sim,"1, 54, 55, 58",1,4
2017/07/19 9:25:19 PM GMT-3,2017.1,18,S,M,IME,Bacharelado em Ciência da Computação,2,2,Desenvolvedor,Não,,0,1
2017/07/19 9:25:36 PM GMT-3,2017.1,33,S,M,IME,Bacharelado em Ciência da Computação,1,1,Desenvolvedor,Não,"15, 33, 97",7,3
2017/07/19 9:26:05 PM GMT-3,2017.1,10,S,M,EACH,Mestrado em Sistemas de Informação,Pós-graduação,0,Desenvolvedor,Sim,"10, 29, 65, 101",2,4
2017/07/19 9:26:11 PM GMT-3,2017.1,97,S,M,IME,Bacharelado em Ciências da Computação,2,1,Desenvolvedor,Sim,"15, 33, 97",7,3
2017/07/19 9:26:43 PM GMT-3,2017.1,29,S,M,EACH,Mestrado em Sistemas de Informação,Pós-graduação,1,Desenvolvedor,Sim,"10, 29, 65, 101",2,4
2017/07/19 9:26:47 PM GMT-3,2017.1,20,S,F,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Não,,0,1
2017/07/19 9:28:49 PM GMT-3,2017.1,13,N,M,EACH,Mestrado em Sistemas de Informação,Pós-graduação,1,Desenvolvedor,Não,"13, 112",5,2
2017/07/19 9:29:18 PM GMT-3,2017.1,45,S,M,IME,Mestrado em Ciência da Computação,Pós-graduação,1,Desenvolvedor,Sim,"16, 45, 67",8,3
2017/07/19 9:29:23 PM GMT-3,2017.1,120,S,?,EACH,Licenciatura em Ciências da Natureza,2,1,Negócios,Sim,"31, 44, 78, 120",13,4
2017/07/19 9:30:14 PM GMT-3,2017.1,36,N,M,FEA,Economia,3,0,Negócios,Não,,0,1
2017/07/19 9:30:38 PM GMT-3,2017.1,23,S,M,IME,Bacharelado em Ciência da Computação,2,1,Desenvolvedor,Sim,"8, 23, 70, 116",22,4
2017/07/19 9:30:46 PM GMT-3,2017.1,15,S,M,IME,Bacharelado em Ciência da Computação,1,0,Desenvolvedor,Sim,"15, 33, 97",7,3
2017/07/19 9:31:13 PM GMT-3,2017.1,113,N,M,Poli,Engenharia Elétrica,2,0,Negócios,Não,,0,1
2017/07/19 9:31:25 PM GMT-3,2017.1,40,N,M,IF,Bacharelado em Física,3,1,Desenvolvedor,Não,,0,1
2017/07/19 9:31:46 PM GMT-3,2017.1,52,N,M,Não USP,Engenharia de Software,Pós-graduação,2,Desenvolvedor,Não,,0,1
2017/07/19 9:32:29 PM GMT-3,2017.1,112,N,M,EACH,Bacharelado em Sistemas de Informação,2,0,Desenvolvedor,Sim,"13, 112",5,2
2017/07/19 9:32:34 PM GMT-3,2017.1,26,S,F,IME,Bacharelado em Ciência da Computação,1,0,Negócios,Não,,0,1
2017/07/19 9:33:44 PM GMT-3,2017.1,71,N,?,IME,Bacharelado em Ciência da Computação,3,1,Desenvolvedor,Não,,0,1
2017/07/19 9:33:55 PM GMT-3,2017.1,27,S,M,IME,Bacharelado em Ciência da Computação,5,1,Desenvolvedor,Sim,"12, 27, 63, 76",4,4
2017/07/19 9:35:59 PM GMT-3,2017.1,19,N,?,FCF,Farmácia e Bioquímica,4,0,Negócios,Não,,0,1
2017/07/19 9:37:17 PM GMT-3,2017.1,65,S,M,EACH,Mestrado em Sistemas de Informação,Pós-graduação,0,Desenvolvedor,Sim,"10, 29, 65, 101",2,4
2017/07/19 9:38:49 PM GMT-3,2017.1,16,S,M,IME,Mestrado em Ciência da Computação,Pós-graduação,1,Desenvolvedor,Sim,"16, 45, 67",8,3
2017/07/19 9:39:31 PM GMT-3,2017.1,105,S,M,Poli,Engenharia Mecatrônica,1,0,Desenvolvedor,Sim,"14, 86, 105, 107",6,4
